address,cysFLR_snapshot1,cysFLR_snapshot2,cysFLR_average,cysFLR_penalty,cysFLR_bounty,cysFLR_rewards,cyWETH_snapshot1,cyWETH_snapshot2,cyWETH_average,cyWETH_penalty,cyWETH_bounty,cyWETH_rewards
0x103ca065db4ed55afc29724fa2fdaddc71a0fc0f,70152968610274615519757,70152968610274615519757,70152968610274615519757,0,0,2156479937450074379664,3223267921818053477956,2689873929634063928810,0,0,163438397113130236210725
0x09ae86c36d6ef5108c6966d5fe255e4a7de57b25,6983874728597504657107,6983874728597504657107,6983874728597504657107,0,0,20653553088741350231693,20653553088741350231693,20653553088741350231693,0,0,150384548236146011969087
0x59047700a48846437c5fd6dda228e05d096b5b5c,38412419274701639820534,38615581298183601594858,38514000286442620707696,0,0,6946241771275345856023,11402973557214215685049,9174607664244780770536,0,0,140370451883534977897418
0xc16d2e43904d5359f6c2f2e9b5417f09b84702c1,9550111825898976908,9550111825898976908,9550111825898976908,0,0,17405616869483204183087,17405616869483204183087,17405616869483204183087,0,0,114527918491479715995849
0x0fda1b34f1dae98780d77500fd8945e812758be7,2861495763265308274443,0,1430747881632654137221,0,0,9989722409676530109471,12658195130106446787542,11323958769891488448506,0,0,77470431561568255441745
0x7b348860bea02c43eecb4b2c68a7c0b6044f1e84,0,0,0,0,0,22000000000000000000000,0,11000000000000000000000,0,0,72366803758093910927169
0xec2fb6ae7213de35c04e3529cc3ab28ab5ad69ed,32859859190679744218591,29271461462103167639571,31065660326391455929081,0,0,0,0,0,0,0,64538670776056010374555
0xd1a1573fd3a22d9b37e12cd437c9c44de247f8ff,1065014474713114239683,1065014474713114239683,1065014474713114239683,0,0,9245873021090518356674,9245873021090518356674,9245873021090518356674,0,0,63039311982966588943155
0xe7645f8bbbce282483e58dd6a15aa0706018b643,0,0,0,0,0,9554312962084508072743,9554312962084508072743,9554312962084508072743,0,0,62855917379143867700081
0xba30ef8af840e5f86aaee59280b1bc17717a54ef,0,0,0,0,0,8041950189570347879456,8041950189570347879456,8041950189570347879456,0,0,52906384654636680938812
0x25072d7a24dc21edd8403cf5011b8c0467442493,0,0,0,0,0,7984780154499345259511,7984780154499345259511,7984780154499345259511,0,0,52530274408379717931097
0x24df721bcbf7a4f40f1ac4a2289e7aa861c8e237,0,0,0,0,0,7475772692724841933314,7475772692724841933314,7475772692724841933314,0,0,49181615944957811565871
0xd5a22c790c948cd0062bb3f1f657d566f8407c25,1487895557790856499778,1487895557790856499778,1487895557790856499778,0,0,6695317559856992204138,6947008305516441399227,6821162932686716801682,0,0,47966160627792102894222
0x29566e4affd4403b09f43b1b38348e52612bf867,30739815809310561319,24717602637464500665963,12374171226636905613641,0,0,2536830685221137279066,2556196961189391333611,2546513823205264306338,0,0,42460251712654956296769
0x517864ca89a6de02502b45e70294dce2016a49e0,4195294412866662915405,4288415788768107025869,4241855100817384970637,0,0,3206614743149534950696,6573563408853937820557,4890089076001736385626,0,0,40983341082778607758430
0xcde102caec8c2a8e91c84ec0f30c54cfaabb5e7c,6369962539736730805367,6369962539736730805367,6369962539736730805367,0,0,3084121020134340598191,5079970260014540422201,4082045640074440510196,0,0,40088511513135179058917
0xb14076cd1f3ca3953840522cbe4f3eeb48a2ca68,17079185061183469489407,17079185061183469489407,17079185061183469489407,0,0,0,0,0,0,0,35481875814197182991508
0x0f87df732b0e850ee6a5b1d004be8cbc635598da,4884882027235401920189,4810540199206396418259,4847711113220899169224,0,0,1402072408232909947586,6276119485991147369888,3839095947112028658737,0,0,35327728340795615920081
