address,cysFLR_snapshot1,cysFLR_snapshot2,cysFLR_average,cysFLR_penalty,cysFLR_bounty,cysFLR_rewards,cyWETH_snapshot1,cyWETH_snapshot2,cyWETH_average,cyWETH_penalty,cyWETH_bounty,cyWETH_rewards
0x2b462b16cb267f7545eb45829a2ce1559e56bda4,20261529360304309332079,20261529360304309332079,20261529360304309332079,0,0,0,0,0,0,0,318931742549695963881252
0x869d4b5bd174ffe7c15775bb71e007c290c42761,11054553274154531553418,11054553274154531553418,11054553274154531553418,0,0,0,0,0,0,0,174006999972167929622662
0xc16d2e43904d5359f6c2f2e9b5417f09b84702c1,10324531206999447654384,10324531206999447654384,10324531206999447654384,0,0,0,0,0,0,0,162515902442597968882029
0xb14076cd1f3ca3953840522cbe4f3eeb48a2ca68,10083888317395129302598,10083888317395129302598,10083888317395129302598,0,0,0,0,0,0,0,158728001995948433520648
0x50d488a8c23e9e1d30adec65dee0e4c55b80365d,8282635875013607608818,8282635875013607608818,8282635875013607608818,0,0,0,0,0,0,0,130374931010787299769857
0x41c593efc397b77ff910cb4e1adf163bf42a5bf2,5482668433464381125307,5482668433464381125307,5482668433464381125307,0,0,0,0,0,0,0,86301333241546805692082
0x7c7d72a4153a8c92b9c69b26d1f4e7df168ff3d6,5021824357554523779195,5021824357554523779195,5021824357554523779195,0,0,0,0,0,0,0,79047300164379934962209
0x7664432b0cc2630139b8598b2cb3a3cd34fdea92,3804889525614110276101,3804889525614110276101,3804889525614110276101,0,0,0,0,0,0,0,59891828747668067588454
0x55f6c45ba5c2e4c4cf5d764be8cc699c8d2767fc,3720767618045333303675,3720767618045333303675,3720767618045333303675,0,0,0,0,0,0,0,58567686522744156471913
0x639aae6253480eed8d68813efb9e3825c1bf402c,3718207071184679643381,3718207071184679643381,3718207071184679643381,0,0,0,0,0,0,0,58527381585361277678094
0xb074efc82ddaaf4f7d347ee920dc8acd3fbbd924,3671606828722446027040,3671606828722446027040,3671606828722446027040,0,0,0,0,0,0,0,57793858648004130231607
0x4ca48c1be7c32c13da09725a461afd726ce84ae2,3627199242855643006214,3627199242855643006214,3627199242855643006214,0,0,0,0,0,0,0,57094849777988998106495
0xef53d5b8b8479ca82af3156cdc4d54085a4b43fb,3025856080106361578235,3025856080106361578235,3025856080106361578235,0,0,0,0,0,0,0,47629255184635297002857
0xa4400c4b4accbdf91171adf9bbeb9e1df6def0c1,3018400272101452428636,3018400272101452428636,3018400272101452428636,0,0,0,0,0,0,0,47511895147451710312015
0xf5228b56c2c4159244b763c4199b57c285051aaa,3000064584852193422988,3000064584852193422988,3000064584852193422988,0,0,0,0,0,0,0,47223277611170895863825
0x233c34f84ec49d414278b16635a3800c5274505c,2500061067261468884757,2500061067261468884757,2500061067261468884757,0,0,0,0,0,0,0,39352845408821473134980
0x140703d517e5285a21e673b6dc57c2e0784768fd,2381902707349669585556,2381902707349669585556,2381902707349669585556,0,0,0,0,0,0,0,37492943771913729613786
0xb2c41a8d0337e19d856973cfe71b7b6f81ca4303,2179655227697224671256,2179655227697224671256,2179655227697224671256,0,0,0,0,0,0,0,34309416015207922034927
0xd14c99b29e1931b44d4301df15ad17efff688c0e,1926199082057127947477,1926199082057127947477,1926199082057127947477,0,0,0,0,0,0,0,30319825261644415921334
0x078255d40df5b1834d1fbbf80c6549ce54d1e5c7,1664133435642684070870,1664133435642684070870,1664133435642684070870,0,0,0,0,0,0,0,26194714477207768739935
0xa0037c030d0bb693d8934caeda1851cf216131f2,1574324089983575190813,1574324089983575190813,1574324089983575190813,0,0,0,0,0,0,0,24781047690315361319206
0x97e21a7f3b82daf63fe991c98698285c181bbd8f,1541784480264991784816,1541784480264991784816,1541784480264991784816,0,0,0,0,0,0,0,24268849709359053046235
0xf3f607e9f1f92601d03ea591f081ec971fd7100b,1520748335192890330448,1520748335192890330448,1520748335192890330448,0,0,0,0,0,0,0,23937724931704423320685
